RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1464,15601464,Lee,573,France,Female,30,4,104326.59,2,1,0,86184.95,0
1465,15601465,Martinez,390,France,Female,28,0,147444.77,3,1,0,162949.21,1
1466,15601466,Wright,655,France,Female,46,9,101508.84,1,0,0,2720.57,0
1467,15601467,Clark,419,France,Male,36,4,22633.39,1,0,0,158524.15,1
1468,15601468,Scott,768,France,Female,46,4,61237.83,2,1,0,131556.11,0
1469,15601469,Miller,842,Germany,Male,51,1,128963.78,1,0,0,186378.02,1
1470,15601470,Cooper,631,France,Female,39,5,47540.42,3,1,0,86592.42,0
1471,15601471,Baker,482,France,Female,48,10,241569.62,3,0,1,159322.89,0
1472,15601472,Wilson,463,Germany,Female,40,7,41693.65,2,1,0,39003.7,1
1473,15601473,Clark,816,France,Male,49,5,205669.86,3,0,0,185508.18,1
1474,15601474,Morgan,615,Spain,Male,30,0,0,2,0,0,13152.84,0
1475,15601475,Baker,689,Germany,Male,38,4,64410.2,2,0,1,105818.79,0
1476,15601476,Garcia,603,Germany,Male,38,3,39189.55,1,0,1,35210.27,0
1477,15601477,Rogers,680,France,Female,38,5,241926.45,2,0,0,29680.47,1
1478,15601478,Bailey,744,Germany,Male,28,9,55624.99,2,0,1,72722.75,0
1479,15601479,Bailey,774,Germany,Male,38,3,0,1,0,1,79423.2,0
1480,15601480,Edwards,849,France,Male,29,6,155712.23,1,0,0,76230.9,1
1481,15601481,Carter,413,France,Male,25,8,63342.73,2,0,0,192724.67,0
1482,15601482,Cook,572,Germany,Female,52,8,216287.03,2,1,1,150747.51,1
1483,15601483,Moore,846,Germany,Male,40,8,0,2,1,0,69226.19,0
1484,15601484,Richardson,639,France,Male,41,2,186220.59,1,0,1,42220.26,0
1485,15601485,King,474,Germany,Female,41,10,0,1,1,1,20917.86,1
1486,15601486,Carter,692,France,Female,31,1,166768.28,1,0,0,154950.45,1
1487,15601487,Bell,379,Spain,Female,33,7,167644.23,1,1,1,9017.31,0
1488,15601488,Stewart,387,Germany,Male,30,5,30754.71,1,0,1,65994.94,0
1489,15601489,Stewart,827,Spain,Female,31,5,118206.23,2,0,1,160681.86,0
1490,15601490,Johnson,479,France,Male,33,10,13578.14,2,0,0,145790.48,1
1491,15601491,Robinson,387,Germany,Male,37,9,106848.08,2,1,0,113279.7,0
1492,15601492,Moore,387,France,Female,26,7,65517.81,4,0,0,87573.04,1
1493,15601493,Cox,364,France,Female,28,8,159192.99,1,0,0,188134.54,0
1494,15601494,Bailey,704,France,Male,18,9,32006.92,1,0,0,190755.95,0
1495,15601495,Morris,676,France,Male,39,1,150662.44,1,1,1,161507.0,0
1496,15601496,Lewis,638,Spain,Female,39,7,0,1,1,1,61239.8,0
1497,15601497,Cox,572,France,Female,24,4,0,2,1,1,85329.51,0
1498,15601498,Harris,789,France,Male,31,6,68623.34,1,0,0,117772.99,0
1499,15601499,Clark,639,France,Male,47,1,221855.66,1,1,0,64224.69,1
1500,15601500,Young,653,France,Male,34,2,0,2,1,1,134882.93,0
1501,15601501,Lee,390,Germany,Female,49,8,211719.04,2,1,1,82793.17,1
1502,15601502,Robinson,847,France,Female,29,4,188878.97,1,0,1,122397.23,0
1503,15601503,Rogers,651,France,Male,49,4,76189.11,1,1,1,52765.41,0
1504,15601504,Murphy,778,Spain,Male,18,2,63886.91,2,0,1,144706.97,0
1505,15601505,Stewart,692,Germany,Female,41,0,249449.53,1,0,0,23038.09,0
1506,15601506,Williams,595,France,Female,40,3,78895.7,1,1,1,160066.88,1
1507,15601507,Howard,414,France,Male,44,6,213581.58,1,0,0,164587.96,1
1508,15601508,Richardson,797,France,Male,39,1,58969.64,1,1,1,105754.48,0
1509,15601509,Thomas,519,Spain,Female,49,6,0,2,0,0,52224.89,0
1510,15601510,Robinson,446,France,Female,34,6,0,1,1,0,176998.28,0
1511,15601511,Taylor,447,Germany,Male,51,0,0,2,0,1,81319.31,0
1512,15601512,Johnson,504,France,Female,30,9,109764.45,2,1,0,6544.86,0
1513,15601513,Morgan,510,Spain,Male,29,9,0,2,0,1,87634.05,0
1514,15601514,Baker,484,France,Male,33,4,59881.44,1,1,0,32682.36,0
1515,15601515,Reed,833,France,Female,31,5,185159.85,2,0,0,26704.34,0
1516,15601516,Reed,756,France,Male,46,0,42266.09,4,0,0,175557.76,1
1517,15601517,Jackson,451,France,Female,21,1,170878.61,2,0,1,171175.79,0
1518,15601518,Nelson,662,Spain,Female,42,3,0,1,1,0,11220.52,0
1519,15601519,Taylor,816,France,Female,39,0,62028.36,3,0,0,25420.31,1
1520,15601520,Jones,834,Germany,Male,31,1,0,1,0,1,10434.42,0
1521,15601521,Adams,766,Germany,Female,43,8,121016.79,1,1,1,64228.43,1
1522,15601522,Miller,668,Germany,Male,33,4,22011.15,2,1,0,157720.48,0
1523,15601523,Wilson,523,Spain,Male,40,0,202639.47,2,1,1,151646.99,0
1524,15601524,Harris,818,Spain,Male,44,3,126512.27,2,0,0,19955.61,1
1525,15601525,Brown,411,Spain,Male,37,8,109822.88,2,0,1,171006.8,0
1526,15601526,Carter,499,Spain,Male,46,9,0,4,1,1,35648.74,1
1527,15601527,Cox,406,France,Male,46,6,0,2,0,0,4303.97,0
1528,15601528,Wilson,423,France,Male,56,6,172990.53,1,1,0,181748.55,0
1529,15601529,Smith,704,Spain,Male,39,4,116276.47,1,1,1,2360.07,0
1530,15601530,Anderson,355,Germany,Female,44,8,0,2,1,0,157601.1,1
1531,15601531,Harris,669,Spain,Male,25,3,48390.0,2,1,0,53607.95,0
1532,15601532,Carter,592,France,Male,45,2,228891.65,1,0,1,69862.84,1
1533,15601533,Rogers,418,France,Female,18,2,0,1,1,0,8419.08,0
1534,15601534,Walker,737,Spain,Female,26,3,114613.99,2,0,1,34480.38,0
1535,15601535,Lewis,690,Germany,Male,46,5,169178.88,1,1,0,38914.22,0
1536,15601536,Jackson,685,Spain,Male,39,0,75426.72,2,0,0,163780.35,1
1537,15601537,Wilson,398,Germany,Male,38,4,132726.83,1,1,0,173941.01,0
1538,15601538,Collins,605,Germany,Female,27,0,34955.49,2,1,0,77896.82,0
1539,15601539,Cox,418,Germany,Male,46,9,232736.48,2,1,0,166377.35,1
1540,15601540,Howard,727,Germany,Female,39,4,236975.58,1,0,1,144841.84,1
1541,15601541,Bell,442,France,Male,34,2,0,1,0,0,56870.57,0
1542,15601542,Collins,461,Germany,Male,26,4,185857.34,3,0,0,94214.47,1
1543,15601543,Wilson,772,Germany,Female,26,10,48612.08,1,0,0,43875.42,0
1544,15601544,Scott,360,Spain,Male,31,0,24973.11,1,0,1,38686.24,0
1545,15601545,Miller,351,France,Male,34,3,222711.02,2,0,1,110631.16,0
1546,15601546,Scott,781,Germany,Male,42,10,196804.82,1,1,1,106797.76,0
1547,15601547,Baker,737,France,Male,40,8,0,2,1,0,42905.52,0
1548,15601548,Richardson,392,Spain,Male,32,10,241234.02,2,1,0,79533.86,1
1549,15601549,Green,632,France,Male,40,2,169317.76,1,0,0,19839.56,0
1550,15601550,Mitchell,724,Germany,Female,37,2,120660.79,2,1,1,141647.47,0
1551,15601551,Bailey,360,France,Female,32,0,111398.06,1,0,0,126960.27,0
1552,15601552,Parker,401,Germany,Female,37,3,194877.89,2,1,1,23365.13,0
1553,15601553,Bailey,406,France,Female,26,3,0,2,0,0,198127.81,0
1554,15601554,Wilson,709,France,Female,31,6,138127.98,2,1,0,27682.1,0
1555,15601555,Robinson,665,Spain,Male,33,4,171078.99,1,1,1,177313.53,0
1556,15601556,Rogers,361,France,Female,42,2,193559.72,2,1,0,152890.95,0
1557,15601557,Wright,598,France,Male,24,4,174640.4,2,1,1,55166.23,0
1558,15601558,Thomas,760,Spain,Female,32,1,0,2,1,0,79737.56,0
1559,15601559,Collins,404,Germany,Female,39,4,0,2,1,0,65338.74,1
1560,15601560,Williams,433,France,Female,24,0,0,2,0,0,167969.0,0
1561,15601561,Collins,776,France,Male,37,8,0,2,0,1,96495.89,0
1562,15601562,Collins,632,France,Female,36,4,210017.81,1,1,1,196842.38,0
1563,15601563,Wilson,823,Germany,Female,39,3,21021.82,1,1,0,118435.04,0
1564,15601564,Rogers,532,Spain,Male,35,5,0,1,0,1,195742.47,0
1565,15601565,Lewis,571,France,Male,25,0,166870.65,1,0,0,22609.14,0
1566,15601566,Green,540,Germany,Male,36,0,65422.29,1,1,0,120290.69,0
1567,15601567,Wright,597,France,Female,49,6,206440.05,1,0,1,28361.55,0
1568,15601568,Davis,515,Germany,Female,33,7,42862.48,2,0,0,24986.03,1
1569,15601569,Lee,460,Germany,Female,34,7,83752.76,1,1,1,74477.55,1
1570,15601570,Green,517,France,Male,37,8,0,2,0,1,66608.61,0
1571,15601571,Miller,435,Spain,Male,44,2,168018.89,3,0,1,47372.77,0
1572,15601572,Wilson,674,Germany,Female,37,2,0,2,0,1,111137.98,0
1573,15601573,Walker,633,France,Male,29,10,0,2,0,1,23140.6,0
1574,15601574,Carter,538,Spain,Female,32,1,23137.39,2,0,1,61708.45,1
1575,15601575,Adams,582,France,Female,38,3,0,1,1,0,166649.03,0
1576,15601576,Davis,532,Spain,Female,46,3,72389.79,2,0,1,46280.76,0
1577,15601577,Johnson,463,France,Male,19,1,0,2,0,1,187261.51,0
1578,15601578,Mitchell,623,Germany,Male,46,5,200656.93,2,0,1,165437.77,0
1579,15601579,Walker,700,France,Male,48,6,88411.54,3,0,1,162429.63,0
1580,15601580,Brown,401,Spain,Male,47,5,111965.39,1,1,1,17534.37,0
1581,15601581,Richardson,543,Germany,Female,33,4,63876.13,1,1,1,125820.56,0
1582,15601582,Hall,376,Spain,Male,35,0,36919.73,2,1,0,115488.44,0
1583,15601583,Jackson,776,Germany,Female,45,8,152668.23,1,1,0,130109.37,1
1584,15601584,Richardson,830,Spain,Female,50,9,190259.82,2,1,1,87611.3,0
1585,15601585,Young,771,Germany,Female,29,5,0,2,0,0,35838.18,1
1586,15601586,Richardson,648,France,Male,50,2,81817.53,2,1,0,92427.17,0
1587,15601587,Cox,647,Spain,Female,53,4,0,2,0,1,196401.34,1
1588,15601588,Taylor,721,France,Male,28,3,136759.15,1,0,0,115624.99,0
1589,15601589,Carter,777,Spain,Female,45,0,0,2,0,0,89062.05,0
1590,15601590,Young,511,France,Female,33,6,0,2,0,1,148900.06,0
1591,15601591,Johnson,736,Spain,Male,38,3,40368.77,2,0,0,115135.24,0
1592,15601592,Garcia,355,France,Male,22,9,246342.13,2,1,1,24261.78,0
1593,15601593,Williams,643,France,Female,45,8,0,1,0,1,42443.01,0
1594,15601594,Wright,385,Germany,Female,21,3,100987.52,3,0,0,138039.82,1
1595,15601595,Rogers,555,Spain,Male,26,0,179035.48,2,1,0,73348.19,0
1596,15601596,Adams,690,France,Female,51,6,0,2,0,1,69348.43,0
1597,15601597,Miller,544,France,Female,50,10,42165.74,1,1,0,91390.0,0
1598,15601598,Collins,654,France,Female,33,6,11124.64,1,0,1,161443.75,0
1599,15601599,Rivera,699,France,Male,47,7,240135.91,2,1,1,81922.71,0
1600,15601600,Young,843,France,Male,28,10,0,2,0,0,52818.29,0
1601,15601601,Moore,566,France,Male,36,4,118789.03,2,1,0,185306.88,0
1602,15601602,Stewart,758,France,Female,44,6,72430.65,3,0,0,34634.92,1
1603,15601603,Clark,830,Spain,Female,38,5,36852.6,2,1,1,27165.94,0
1604,15601604,Baker,486,Germany,Male,18,10,242280.45,3,0,0,151508.9,0
1605,15601605,Clark,747,Spain,Male,44,9,130930.43,1,1,0,109676.45,0
1606,15601606,Richardson,533,Germany,Male,60,3,0,2,0,1,18868.4,0
1607,15601607,Rogers,356,Spain,Male,45,8,208217.12,3,0,0,79183.62,1
1608,15601608,Anderson,846,France,Female,33,1,0,2,0,0,144829.98,0
1609,15601609,Baker,418,France,Female,40,7,175472.09,1,0,0,54150.93,0
1610,15601610,Lee,780,Spain,Male,38,0,159132.2,1,0,0,150127.81,0
1611,15601611,Baker,364,Spain,Female,42,4,217732.04,1,0,1,15635.81,0
1612,15601612,Robinson,756,France,Female,45,0,73603.53,2,0,0,83846.78,1
1613,15601613,Reed,376,France,Female,29,6,61626.94,1,1,1,138890.03,0
1614,15601614,Wilson,748,France,Female,44,3,103821.7,2,0,1,39326.6,0
1615,15601615,Morris,365,France,Female,28,0,0,1,0,0,159702.34,0
1616,15601616,Baker,395,France,Male,38,10,0,1,1,0,148646.27,0
1617,15601617,Jones,685,France,Male,37,4,85891.2,2,1,0,199751.23,1
1618,15601618,Anderson,630,Germany,Male,39,7,210216.3,1,1,0,196642.88,1
1619,15601619,Jackson,738,France,Male,39,10,0,1,1,0,28392.08,0
1620,15601620,Bell,723,France,Female,42,4,188057.88,2,0,1,123404.61,0
1621,15601621,Taylor,565,Spain,Female,34,2,0,2,1,0,194095.31,0
1622,15601622,Clark,835,France,Female,43,9,0,1,0,0,114995.09,1
1623,15601623,Collins,647,Germany,Male,42,6,248408.25,2,1,1,95796.33,0
1624,15601624,Mitchell,695,France,Male,46,7,0,1,1,1,91240.17,1
1625,15601625,Richardson,468,France,Male,41,0,127766.97,2,0,1,60160.94,1
1626,15601626,Stewart,727,Spain,Male,36,6,155903.07,1,0,1,195922.35,0
1627,15601627,Clark,611,France,Female,39,2,38144.41,2,1,1,86342.03,1
1628,15601628,Smith,436,France,Male,36,3,188435.28,3,0,0,71860.64,1
1629,15601629,Moore,739,France,Male,49,6,0,2,1,1,47861.55,0
1630,15601630,Smith,351,Spain,Male,38,1,70509.42,1,0,1,113544.22,0
1631,15601631,Wilson,770,France,Female,40,9,171580.99,2,1,0,77645.08,0
1632,15601632,Cooper,522,France,Male,47,8,112061.78,1,0,0,4622.67,0
1633,15601633,Morris,613,France,Male,37,1,0,1,0,0,63673.65,0
1634,15601634,Edwards,680,France,Female,42,5,130299.64,3,1,0,194548.68,1
1635,15601635,Harris,762,Germany,Male,43,3,76656.18,1,1,1,56682.88,0
1636,15601636,Clark,791,France,Female,39,2,0,2,1,0,162018.77,0
1637,15601637,Collins,816,France,Male,49,8,117217.21,1,0,0,192187.71,0
1638,15601638,Williams,621,France,Male,30,7,72899.19,1,0,1,127434.11,0
1639,15601639,Robinson,431,Germany,Male,30,0,0,1,0,1,21446.11,1
1640,15601640,Scott,830,France,Male,46,10,243892.68,1,1,0,176668.61,1
1641,15601641,Rogers,438,France,Female,35,1,0,1,0,0,17956.08,0
1642,15601642,Taylor,452,Germany,Male,37,9,186401.94,1,1,0,25027.88,0
1643,15601643,Harris,834,Spain,Female,53,6,0,2,1,1,76371.42,1
1644,15601644,Robinson,685,France,Male,38,7,0,2,1,0,21423.72,1
1645,15601645,Lee,353,France,Male,45,2,72273.52,3,0,1,199827.12,1
1646,15601646,Anderson,831,France,Male,35,10,40292.22,3,1,1,197365.86,0
1647,15601647,Scott,710,Germany,Female,52,2,0,1,1,1,170455.55,0
1648,15601648,Clark,754,Spain,Female,29,7,209168.64,2,0,1,3020.24,0
1649,15601649,Miller,762,Spain,Female,63,2,66470.44,2,1,0,61453.42,1
1650,15601650,Richardson,735,France,Male,35,1,46195.81,2,1,1,32733.84,0
1651,15601651,Taylor,358,Germany,Female,41,1,0,2,1,0,109341.53,1
1652,15601652,Wilson,587,France,Female,23,3,83613.52,2,1,0,144800.88,0
1653,15601653,Clark,650,Germany,Male,47,0,0,1,0,0,18231.44,0
1654,15601654,Young,509,France,Female,36,1,0,2,0,1,10202.15,0
1655,15601655,Parker,567,France,Male,32,10,219350.81,4,0,0,12506.78,0
1656,15601656,Miller,654,France,Male,37,1,0,3,0,1,183790.74,0
1657,15601657,Davis,473,France,Female,36,7,192862.62,1,0,1,176815.91,1
1658,15601658,Allen,700,Spain,Male,23,8,72008.92,1,1,1,173462.15,0
1659,15601659,Cook,411,France,Female,32,2,0,3,1,0,94337.34,0
1660,15601660,Rogers,739,France,Male,44,7,36868.27,1,0,1,195182.53,0
1661,15601661,Thomas,696,Spain,Female,36,1,138513.72,2,0,1,175656.14,0
1662,15601662,Miller,810,Germany,Male,48,4,141287.17,2,1,1,93107.11,0
1663,15601663,Williams,357,France,Female,32,2,61188.95,1,0,1,117016.44,0
1664,15601664,King,658,Spain,Female,29,8,94578.78,1,1,0,77790.86,0
1665,15601665,Murphy,532,France,Male,37,5,177275.55,3,0,1,10994.27,1
1666,15601666,Scott,808,France,Male,56,6,27447.91,1,0,1,9294.83,0
1667,15601667,Morgan,617,Germany,Male,35,1,158800.67,2,1,1,100679.81,0
1668,15601668,Smith,504,Germany,Female,43,9,0,1,0,0,29480.79,1
1669,15601669,Jones,543,France,Female,38,6,177588.61,2,0,1,46541.64,0
1670,15601670,Garcia,351,France,Male,21,4,228900.15,2,0,1,101114.79,0
1671,15601671,Green,788,Germany,Female,24,5,188670.4,1,0,1,181515.72,0
1672,15601672,Miller,418,France,Female,39,9,0,1,0,1,170811.65,0
1673,15601673,Cox,693,Germany,Female,45,0,46841.99,1,1,1,84573.8,0
1674,15601674,Wilson,368,France,Female,50,1,0,2,1,0,72335.43,0
1675,15601675,Cox,683,France,Male,21,3,33448.63,4,0,0,177728.06,1
1676,15601676,Jones,780,France,Female,38,7,171212.55,1,0,1,51918.66,0
1677,15601677,Murphy,620,France,Male,42,8,210137.32,1,1,1,27230.33,0
1678,15601678,King,699,France,Female,33,1,216320.03,3,0,1,95180.09,0
1679,15601679,Allen,659,France,Female,33,9,22508.37,2,1,1,118264.64,0
1680,15601680,Brown,705,France,Female,18,3,72329.98,1,0,1,40010.72,0
1681,15601681,Garcia,839,Germany,Female,30,0,85424.94,2,1,1,11565.08,0
1682,15601682,Rogers,801,France,Female,40,5,71125.85,1,0,0,166230.42,0
1683,15601683,Wilson,782,France,Male,47,2,0,1,0,0,188732.14,0
1684,15601684,Miller,404,Germany,Female,24,5,166299.72,2,1,0,84590.38,1
1685,15601685,Lewis,430,Spain,Female,42,8,106995.6,1,0,0,167104.76,0
1686,15601686,Smith,456,Spain,Male,42,2,0,1,0,0,199369.33,0
1687,15601687,Taylor,697,France,Female,38,8,0,2,0,0,161240.87,1
1688,15601688,Thomas,578,Germany,Male,33,5,174460.21,1,0,0,36957.98,0
1689,15601689,Taylor,479,Germany,Female,19,7,0,1,0,0,107987.52,0
1690,15601690,Williams,729,France,Female,27,4,24607.74,2,1,0,139774.4,0
1691,15601691,Rogers,465,France,Male,48,8,0,2,1,0,69617.27,1
1692,15601692,Howard,638,Germany,Male,36,2,209306.84,2,1,0,90726.37,1
1693,15601693,Morgan,505,France,Male,30,10,0,2,1,1,163208.9,0
1694,15601694,Carter,536,Germany,Male,32,2,0,2,0,0,119004.59,1
1695,15601695,Howard,389,Germany,Female,42,0,77078.28,3,0,0,179744.87,1
1696,15601696,Thomas,476,France,Male,32,2,0,1,1,1,68815.5,0
1697,15601697,Davis,666,Germany,Male,45,10,0,1,1,0,124755.99,0
1698,15601698,Lee,448,Germany,Female,36,3,0,1,0,0,69368.88,0
1699,15601699,Collins,680,France,Male,45,4,31711.81,1,1,1,62616.99,0
1700,15601700,Rogers,664,France,Male,21,1,44234.31,1,0,1,91959.94,0
1701,15601701,Clark,431,France,Male,26,4,163820.14,3,1,0,117191.76,1
1702,15601702,Adams,388,Spain,Male,45,7,99370.49,1,1,1,94693.05,1
1703,15601703,Mitchell,672,Germany,Female,21,2,178292.69,1,1,0,5301.02,0
1704,15601704,Anderson,687,Spain,Female,51,5,0,1,0,0,70771.4,1
1705,15601705,Hall,531,France,Male,34,2,34088.2,1,0,1,97025.21,0
1706,15601706,Cook,421,France,Male,52,5,0,1,0,0,141637.25,1
1707,15601707,Murphy,514,Spain,Male,23,0,82602.67,2,1,1,126808.94,0
1708,15601708,Thomas,842,France,Male,28,2,151338.81,1,0,1,174516.33,0
1709,15601709,Anderson,524,France,Female,44,8,90050.45,2,0,0,194525.11,1
1710,15601710,Green,713,Germany,Male,35,6,0,2,1,1,25075.04,0
1711,15601711,Anderson,535,France,Male,46,5,0,2,0,0,34530.99,0
1712,15601712,Smith,736,France,Male,26,5,185040.66,2,0,1,89447.46,0
1713,15601713,Thomas,651,Germany,Male,34,2,0,1,1,0,118804.56,0
1714,15601714,Rogers,709,Spain,Female,33,2,209554.07,1,1,0,52461.81,0
1715,15601715,Hall,773,Germany,Female,31,7,210628.93,1,0,0,9991.08,0
1716,15601716,Stewart,462,France,Male,39,8,0,1,1,0,17378.62,0
1717,15601717,King,786,France,Male,35,8,44455.88,1,1,1,80050.59,0
1718,15601718,Richardson,564,Germany,Male,38,7,244147.95,1,0,1,2076.06,0
1719,15601719,Jackson,587,France,Female,27,6,168168.35,2,0,0,157296.7,1
1720,15601720,Morgan,829,Germany,Female,42,4,181012.31,1,0,0,77822.03,1
1721,15601721,Lewis,409,Germany,Male,26,10,224742.32,2,1,0,84401.49,0
1722,15601722,Harris,659,France,Male,39,4,221199.88,2,1,0,102321.22,0
1723,15601723,Garcia,777,Germany,Male,44,0,0,1,1,1,154295.97,1
1724,15601724,Carter,436,France,Female,50,6,197417.15,2,1,1,89730.06,0
1725,15601725,Smith,434,France,Female,38,3,100840.08,1,0,1,137641.32,1
1726,15601726,Parker,572,Spain,Female,27,1,166680.87,1,1,0,100173.98,0
1727,15601727,Walker,596,Spain,Female,41,4,66269.4,2,0,0,95393.59,1
1728,15601728,Murphy,568,France,Female,45,10,162421.84,1,1,1,55167.79,0
1729,15601729,Wright,722,France,Female,51,5,0,1,1,0,135885.92,0
1730,15601730,Jackson,556,Spain,Male,18,5,168189.18,1,1,0,187670.15,0
1731,15601731,Nelson,823,Spain,Male,49,5,19842.33,2,1,0,58017.23,0
1732,15601732,Scott,735,Germany,Male,37,5,0,1,1,1,118428.3,0
1733,15601733,Johnson,552,France,Female,35,6,123040.77,3,0,0,146976.66,1
1734,15601734,Nelson,816,Spain,Female,35,1,157434.01,2,1,1,43613.41,0
1735,15601735,Murphy,656,Germany,Male,24,9,109530.41,2,1,1,4825.2,0
1736,15601736,Cook,515,Germany,Female,47,9,43132.08,2,0,1,129581.54,0
1737,15601737,Cox,708,Germany,Female,32,6,0,1,0,1,152598.21,0
1738,15601738,Murphy,808,Germany,Female,27,3,236441.29,1,0,0,98109.82,0
1739,15601739,Scott,709,France,Male,38,1,119809.87,1,1,1,122149.11,0
1740,15601740,Morris,499,France,Male,29,9,138534.94,1,0,0,191521.54,0
1741,15601741,Cook,657,Spain,Male,33,9,244814.75,4,0,0,123385.84,0
1742,15601742,Adams,447,France,Female,53,9,137320.47,1,1,0,162340.69,0
1743,15601743,Bailey,697,Germany,Male,24,6,123154.23,1,1,1,132663.65,0
1744,15601744,Hall,802,Spain,Male,39,1,101107.28,2,0,0,65718.82,0
1745,15601745,Adams,746,France,Female,49,2,0,1,0,0,6228.55,0
1746,15601746,Williams,615,Spain,Male,41,7,0,1,1,0,130255.54,0
1747,15601747,Robinson,781,Spain,Male,35,2,133921.63,3,0,1,126268.7,1
1748,15601748,Scott,626,France,Male,35,9,222293.99,1,1,1,78386.72,1
1749,15601749,Williams,621,France,Male,37,0,162544.63,4,1,0,134502.3,0
1750,15601750,Clark,487,France,Female,42,10,166230.58,1,1,0,16254.63,1
1751,15601751,Richardson,501,Germany,Male,32,5,61587.91,2,0,0,91708.69,1
1752,15601752,Taylor,632,Germany,Female,50,6,207500.34,1,1,1,165.4,0
1753,15601753,Lewis,474,France,Male,48,4,20086.87,2,1,1,100248.44,1
1754,15601754,Collins,767,France,Female,19,4,173120.72,2,1,0,23780.6,0
1755,15601755,Stewart,581,Germany,Male,29,6,108667.33,3,0,1,7698.92,1
1756,15601756,Baker,659,Germany,Female,36,4,0,2,1,0,26986.69,1
1757,15601757,Harris,445,Spain,Female,47,9,0,1,0,1,189719.01,0
1758,15601758,Scott,440,France,Female,60,6,156465.48,2,0,0,43074.72,0
1759,15601759,Richardson,594,Germany,Female,26,7,0,3,1,0,60227.4,1
1760,15601760,Parker,438,France,Female,33,9,0,1,0,0,30960.2,1
1761,15601761,Smith,365,France,Male,36,10,177614.84,1,0,1,148235.67,0
1762,15601762,Williams,795,France,Male,40,3,0,2,1,1,30469.82,0
1763,15601763,Collins,590,France,Female,25,6,81309.44,2,0,1,181712.37,0
1764,15601764,Rivera,682,France,Male,22,3,0,2,1,1,85624.83,0
1765,15601765,Miller,668,Germany,Female,53,8,231092.08,1,1,1,106791.0,0
1766,15601766,Garcia,592,Spain,Male,53,10,234458.24,1,0,1,114374.85,0
1767,15601767,Wilson,737,Germany,Female,37,3,200896.65,1,0,1,45114.94,1
1768,15601768,Thomas,596,Spain,Female,36,6,0,2,0,0,14665.1,0
1769,15601769,Allen,381,France,Male,37,2,0,1,0,0,103129.01,0
1770,15601770,Baker,370,France,Male,20,4,214428.19,2,1,0,155942.83,0
1771,15601771,Johnson,577,Spain,Female,48,5,246746.82,2,1,1,64276.0,0
1772,15601772,Rogers,386,Germany,Male,24,8,214799.71,1,0,0,172770.68,0
1773,15601773,Garcia,487,France,Male,39,1,144002.65,1,1,0,145781.61,0
1774,15601774,Walker,808,Germany,Female,36,4,182395.18,2,0,0,184359.07,1
1775,15601775,Carter,770,France,Male,34,0,182037.88,1,1,0,198884.79,0
1776,15601776,Rivera,629,France,Male,49,8,0,1,0,0,47716.5,0
1777,15601777,Collins,633,France,Female,26,0,168417.15,1,1,1,31498.14,0
1778,15601778,Garcia,847,Germany,Female,25,6,0,1,0,1,144164.4,0
1779,15601779,Brown,827,France,Female,30,8,227891.93,2,1,1,8525.07,0
1780,15601780,Rogers,635,France,Male,55,9,50365.02,2,0,1,173125.59,1
1781,15601781,Thomas,698,Germany,Male,40,1,0,1,0,1,32610.34,0
1782,15601782,Taylor,686,France,Female,27,0,80864.47,2,0,0,3629.13,0
1783,15601783,Nelson,697,France,Female,46,4,81103.81,3,0,0,183700.81,0
1784,15601784,Garcia,577,Germany,Female,34,6,189015.48,2,0,1,84248.44,0
1785,15601785,King,558,France,Female,40,9,0,1,0,0,149805.33,1
